object_type,condition,label,frame_number,timestamp,point_id,x,y,z,range,velocity_radial,velocity_x,velocity_y,velocity_z,velocity_magnitude,is_moving,motion_type,snr,noise,peak_value,rcs,azimuth,elevation,doppler_idx,range_idx,condition_confidence
ball,moving,ball_moving,13,7.186035635,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,13,7.186035635,3,0.022518031097396023,6.907963298851224,0.0,6.9079999999999995,0.6599999999999966,0.0021514042449741312,0.6599964935208142,0.0,0.6599999999999966,True,slow,21.184,10.0,51.184,-4.992236273599033,0.186767578125,0.0,1082,157,0.9916666666666667
ball,moving,ball_moving,13,7.186035635,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,0.9916666666666667
ball,moving,ball_moving,13,7.186035635,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,13,7.186035635,6,0.11414271654336672,5.410796192822282,0.0,5.412,8.830000000000013,0.18623063323686798,8.828035916966153,0.0,8.830000000000013,True,fast,24.176000000000002,10.0,54.176,-6.171631644017225,1.20849609375,0.0,991,123,0.9916666666666667
ball,moving,ball_moving,13,7.186035635,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,0,-0.03850593948952447,14.34394831601899,0.0,14.344,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,6.312000000000001,10.0,36.312,-7.30050080980844,-0.15380859375,0.0,357,326,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,1,0.0,1.98,0.0,1.98,0.8800000000000097,0.0,0.8800000000000097,0.0,0.8800000000000097,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,776,45,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,3,0.012047879774002044,7.391990181851768,0.0,7.3919999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.216,10.0,50.216,-4.800089251872009,0.0933837890625,0.0,1084,168,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,6,0.11159193985483944,5.718911368342705,0.0,5.72,0.6500000000000057,0.012680902256231866,0.6498762918571312,0.0,0.6500000000000057,True,slow,23.560000000000002,10.0,53.56,-5.843080614004464,1.11785888671875,0.0,1005,130,0.9916666666666667
ball,moving,ball_moving,14,7.436024685,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,0,-0.03897840500473336,14.519947681859714,0.0,14.52,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.960000000000001,10.0,35.96,-7.442105095126337,-0.15380859375,0.0,357,330,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,1,0.0,1.98,0.0,1.98,1.0100000000000051,0.0,1.0100000000000051,0.0,1.0100000000000051,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,777,45,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,3,0.012191306914168734,7.479990064969051,0.0,7.4799999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.04,10.0,50.04,-4.773231774717857,0.0933837890625,0.0,1084,170,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,6,0.11245033939218435,5.762902994253033,0.0,5.763999999999999,0.6500000000000057,0.012680902256231866,0.6498762918571312,0.0,0.6500000000000057,True,slow,23.472,10.0,53.472,-5.800241534677141,1.11785888671875,0.0,1005,131,0.9916666666666667
ball,moving,ball_moving,20,8.93602578,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,0,-0.03897840500473336,14.519947681859714,0.0,14.52,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.960000000000001,10.0,35.96,-7.442105095126337,-0.15380859375,0.0,357,330,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,1,0.0,1.98,0.0,1.98,0.35999999999999943,0.0,0.35999999999999943,0.0,0.35999999999999943,False,static,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,772,45,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,3,0.012263020484252079,7.523990006527693,0.0,7.523999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,19.952,10.0,49.952,-4.760684494789203,0.0933837890625,0.0,1084,171,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,6,0.11245033939218435,5.762902994253033,0.0,5.763999999999999,0.6500000000000057,0.012680902256231866,0.6498762918571312,0.0,0.6500000000000057,True,slow,23.472,10.0,53.472,-5.800241534677141,1.11785888671875,0.0,1005,131,0.9916666666666667
ball,moving,ball_moving,21,9.18601966,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,0,-0.03933275414114003,14.651947206240257,0.0,14.652,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.6960000000000015,10.0,35.696,-7.549963851617832,-0.15380859375,0.0,357,333,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,1,0.0,1.98,0.0,1.98,1.0100000000000051,0.0,1.0100000000000051,0.0,1.0100000000000051,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,777,45,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,3,0.011904452633835352,7.303990298734485,0.0,7.303999999999999,0.9200000000000159,0.001499465556288159,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.392000000000003,10.0,50.392,-4.829343596765341,0.0933837890625,0.0,1084,166,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,6,0.11502553800421912,5.894877871984019,0.0,5.896,0.6500000000000057,0.012680902256231866,0.6498762918571314,0.0,0.6500000000000057,True,slow,23.208,10.0,53.208,-5.677535032950331,1.11785888671875,0.0,1005,134,0.9916666666666667
ball,moving,ball_moving,26,10.43603116,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,0,-0.03956898689874447,14.739946889160617,0.0,14.739999999999998,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.520000000000003,10.0,35.52,-7.622643962279675,-0.15380859375,0.0,357,335,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,1,0.0,1.98,0.0,1.98,1.6599999999999966,0.0,1.6599999999999966,0.0,1.6599999999999966,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,782,45,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,3,0.011545884783418626,7.083990590941278,0.0,7.084,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.832,10.0,50.832,-4.913347053630083,0.0933837890625,0.0,1084,161,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,4,0.0,0.044,0.0,0.044,8.689999999999998,0.0,8.689999999999998,0.0,8.689999999999998,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,913,1,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,6,0.1141671384668742,5.85088624607369,0.0,5.851999999999999,0.6500000000000057,0.012680902256231866,0.6498762918571314,0.0,0.6500000000000057,True,slow,23.296,10.0,53.296,-5.717483098487108,1.11785888671875,0.0,1005,133,0.9916666666666667
ball,moving,ball_moving,29,11.186025095,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,0,-0.03921463776233781,14.607947364780074,0.0,14.607999999999999,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.7840000000000025,10.0,35.784000000000006,-7.513855152127007,-0.15380859375,0.0,357,332,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,1,0.0,1.98,0.0,1.98,1.2700000000000102,0.0,1.2700000000000102,0.0,1.2700000000000102,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,779,45,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,3,0.011904452633835352,7.303990298734485,0.0,7.303999999999999,0.9200000000000159,0.001499465556288159,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.392000000000003,10.0,50.392,-4.829343596765341,0.0933837890625,0.0,1084,166,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,6,0.1141671384668742,5.85088624607369,0.0,5.851999999999999,0.6500000000000057,0.012680902256231866,0.6498762918571314,0.0,0.6500000000000057,True,slow,23.296,10.0,53.296,-5.717483098487108,1.11785888671875,0.0,1005,133,0.9916666666666667
ball,moving,ball_moving,30,11.436027085,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,0,-0.03921463776233781,14.607947364780074,0.0,14.607999999999999,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.7840000000000025,10.0,35.784000000000006,-7.513855152127007,-0.15380859375,0.0,357,332,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,1,0.0,1.98,0.0,1.98,1.4000000000000057,0.0,1.4000000000000057,0.0,1.4000000000000057,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,780,45,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,3,0.011761025493668661,7.215990415617203,0.0,7.215999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.568,10.0,50.568,-4.861052127824834,0.0933837890625,0.0,1084,164,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,6,0.11674233707890895,5.9828611238046765,0.0,5.984,0.6500000000000057,0.012680902256231866,0.6498762918571314,0.0,0.6500000000000057,True,slow,23.032,10.0,53.032,-5.600431784761568,1.11785888671875,0.0,1005,136,0.9916666666666667
ball,moving,ball_moving,31,11.686023415,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,0,-0.03956898689874447,14.739946889160617,0.0,14.739999999999998,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.520000000000003,10.0,35.52,-7.622643962279675,-0.15380859375,0.0,357,335,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,1,0.0,1.98,0.0,1.98,1.1400000000000006,0.0,1.1400000000000006,0.0,1.1400000000000006,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,778,45,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,3,0.011761025493668661,7.215990415617203,0.0,7.215999999999999,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.568,10.0,50.568,-4.861052127824834,0.0933837890625,0.0,1084,164,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,6,0.11245033939218435,5.762902994253033,0.0,5.763999999999999,0.6500000000000057,0.012680902256231866,0.6498762918571312,0.0,0.6500000000000057,True,slow,23.472,10.0,53.472,-5.800241534677141,1.11785888671875,0.0,1005,131,0.9916666666666667
ball,moving,ball_moving,32,11.93601964,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,0,-0.03886028862593114,14.475947840399533,0.0,14.475999999999999,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,6.048000000000002,10.0,36.048,-7.4064656148430785,-0.15380859375,0.0,357,329,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,1,0.0,1.98,0.0,1.98,1.4000000000000057,0.0,1.4000000000000057,0.0,1.4000000000000057,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,780,45,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,3,0.011474171213335278,7.039990649382636,0.0,7.039999999999999,0.9200000000000159,0.001499465556288159,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.92,10.0,50.92,-4.932071528953024,0.0933837890625,0.0,1084,160,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,4,0.0,0.044,0.0,0.044,8.430000000000007,0.0,8.430000000000007,0.0,8.430000000000007,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,911,1,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,6,0.11330873892952928,5.806894620163362,0.0,5.808,0.6500000000000057,0.012680902256231866,0.6498762918571312,0.0,0.6500000000000057,True,slow,23.384,10.0,53.384,-5.758380534403528,1.11785888671875,0.0,1005,132,0.9916666666666667
ball,moving,ball_moving,33,12.18603101,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,0,-0.03909652138353558,14.563947523319893,0.0,14.563999999999998,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.872000000000003,10.0,35.872,-7.477901921833592,-0.15380859375,0.0,357,331,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,1,0.0,1.98,0.0,1.98,0.8800000000000097,0.0,0.8800000000000097,0.0,0.8800000000000097,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,776,45,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,3,0.012047879774002044,7.391990181851768,0.0,7.3919999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.216,10.0,50.216,-4.800089251872009,0.0933837890625,0.0,1084,168,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,4,0.0,0.044,0.0,0.044,8.560000000000002,0.0,8.560000000000002,0.0,8.560000000000002,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,912,1,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,5,0.0,0.264,0.0,0.264,6.24,0.0,6.24,0.0,6.24,True,fast,34.472,10.0,64.47200000000001,-43.08394465403776,0.0,0.0,48,6,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,6,0.11674233707890895,5.9828611238046765,0.0,5.984,0.6500000000000057,0.012680902256231866,0.6498762918571314,0.0,0.6500000000000057,True,slow,23.032,10.0,53.032,-5.600431784761568,1.11785888671875,0.0,1005,136,0.9916666666666667
ball,moving,ball_moving,34,12.436030665,7,0.0,0.088,0.0,0.088,16.64,0.0,16.64,0.0,16.64,True,fast,34.824,10.0,64.824,-54.20968602945281,0.0,0.0,128,2,0.9916666666666667
ball,moving,ball_moving,35,12.686026685,0,-0.03921463776233781,14.607947364780074,0.0,14.607999999999999,46.410000000000004,-0.12458593500479859,46.409832776522684,0.0,46.410000000000004,True,fast,5.7840000000000025,10.0,35.784000000000006,-7.513855152127007,-0.15380859375,0.0,357,332,0.9916666666666667
ball,moving,ball_moving,35,12.686026685,1,0.0,1.98,0.0,1.98,0.6200000000000045,0.0,0.6200000000000045,0.0,0.6200000000000045,True,slow,31.04,10.0,61.04,-16.237466601489537,0.0,0.0,774,45,0.9916666666666667
ball,moving,ball_moving,35,12.686026685,2,0.0,44.175999999999995,0.0,44.175999999999995,6.24,0.0,6.24,0.0,6.24,True,fast,5.0,10.0,35.0,10.846735150963283,0.0,0.0,48,1004,0.9916666666666667
ball,moving,ball_moving,35,12.686026685,3,0.012047879774002044,7.391990181851768,0.0,7.3919999999999995,0.9200000000000159,0.0014994655562881592,0.9199987780443378,0.0,0.9200000000000159,True,slow,20.216,10.0,50.216,-4.800089251872009,0.0933837890625,0.0,1084,168,0.9916666666666667
ball,moving,ball_moving,35,12.686026685,4,0.0,0.044,0.0,0.044,8.299999999999997,0.0,8.299999999999997,0.0,8.299999999999997,True,fast,34.912,10.0,64.912,-58.753500316190014,0.0,0.0,910,1,0.9916666666666667
